Product Name,Original Price,Average Rating,Selling Price,Specifiactions,Description,Product Link,Image Urls
"Redmi Note 7 Pro (Space Black, 64 GB)  (4 GB RAM)","₹15,999",4.6,"₹13,999","GeneralIn The BoxHandset, SIM Ejector Tool, Soft Case, Manual, Adapter, CableModel NumberMZB7462INModel NameRedmi Note 7 ProColorSpace BlackBrowse TypeSmartphonesSIM TypeDual SimHybrid Sim SlotYesTouchscreenYesOTG CompatibleYesQuick ChargingYesSound EnhancementsSpeaker - Single (Bottom Opening), Microphones - 2 (For Noise Cancellation), Smart PASAR ValueIndia SAR 1g limit: 1.6W/Kg, Head SAR: 0.962W/Kg (0mm Separation), Body SAR Value: 0.838W/Kg (15mm Separation)Display FeaturesDisplay Size16.0 cm (6.3 inch)Resolution2340 x 1080 pixelsResolution TypeFHD+GPUAdreno 612Display TypeIPS (In-cell), RDOther Display FeaturesContrast Ratio - 1500:1, NTSC Ratio - 81.41%, 2.5D Glass (In-front), Corning Gorilla Glass 5 (Front and Back), Dot Notch DisplayOs & Processor FeaturesOperating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 675Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed1.7 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B40, B41, LTE FDD - B1, B3, B5, B8, CA - 1C (Only DLCA), 3C, 40C, 41CMemory & Storage FeaturesInternal Storage64 GBRAM4 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid SlotCamera FeaturesPrimary Camera AvailableYesPrimary Camera48MP + 5MPPrimary Camera Features48MP - f1.79, 1.6micrometer (4-in-1), 5MP - f2.2, 1.12mirometer, Primary 6P Lens, Secondary 3P Lens, PDAF, AI Dual CameraSecondary Camera AvailableYesSecondary Camera13MPSecondary Camera FeaturesAperture - F2.0, Pixel Size - 1.12micrometer, AI Front CameraFlashSingle Tone Dual LED FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary CameraConnectivity FeaturesNetwork Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYesOther DetailsSIM SizeNano SIM + Nano SIMUser InterfaceMIUI 10Graphics PPI409 PPISensorsRear Fingerprint Scanner, Ambient Light Sensor, Proximity Sensor, E-compass, Accelerometer, Gyroscope, Sony IMX586 SensorOther FeaturesProcessor - 2 x Gold 2.0 GHz + 6 x Silver 1.7 GHz, eMMC v5.1, Body - 2.5D Glass Back, USB Type-C, IR Blaster, Charger - 5V/2A, Super Low Light Mode, Quick Charge 4.0, Dual VoLTE, Two Days Battery, Aura Design, Gradient Reflective Glass Back, EIS for Video Recording, Studio LightingGPS TypeA-GPS, GLONASS, BeiDouBattery & Power FeaturesBattery Capacity4000 mAhDimensionsWidth75.21 mmHeight159.21 mmDepth8.1 mmWeight186 gWarrantyWarranty SummaryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","
	Whether it’s work or entertainment, the Redmi Note 7 Pro challenges all odds and provides a truly immersive and enriched smartphone experience. Its 2.0 GHz Qualcomm Snapdragon 675 processor makes multitasking easy and it also comes with a (48 MP + 5 MP) dual-rear camera and a 13 MP front camera which let you click truly beautiful pictures. What’s more, the Face Unlock features makes unlocking this phone a piece of cake.
",/redmi-note-7-pro-space-black-64-gb/p/itmfegkx2gufuzhp?pid=MOBFDXZ36Y4DJBGM&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFDXZ36Y4DJBGMQF27GZ&fm=organic&iid=8ddb8ef7-b086-44bd-aa32-1fa724ad568e.MOBFDXZ36Y4DJBGM.SEARCH&qH=a5594894156db043,background-image:url(https://rukminim1.flixcart.com/image/128/128/jskofww0/mobile/y/h/u/mi-redmi-note-7-pro-na-original-imafe4b62yeycjfq.jpeg?q=70)
"Redmi Note 7 Pro (Neptune Blue, 64 GB)  (4 GB RAM)","₹15,999",4.6,"₹13,999","GeneralIn The BoxHandset, SIM Ejector Tool, Soft Case, Manual, Adapter, CableModel NumberMZB7464INModel NameRedmi Note 7 ProColorNeptune BlueBrowse TypeSmartphonesSIM TypeDual SimHybrid Sim SlotYesTouchscreenYesOTG CompatibleYesQuick ChargingYesSound EnhancementsSpeaker - Single (Bottom Opening), Microphones - 2 (For Noise Cancellation), Smart PASAR ValueIndia SAR 1g limit: 1.6W/Kg, Head SAR: 0.962W/Kg (0mm Separation), Body SAR Value: 0.838W/Kg (15mm Separation)Display FeaturesDisplay Size16.0 cm (6.3 inch)Resolution2340 x 1080 pixelsResolution TypeFHD+GPUAdreno 612Display TypeIPS (In-cell), RDOther Display FeaturesContrast Ratio - 1500:1, NTSC Ratio - 81.41%, 2.5D Glass (In-front), Corning Gorilla Glass 5 (Front and Back), Dot Notch DisplayOs & Processor FeaturesOperating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 675Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed1.7 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B40, B41, LTE FDD - B1, B3, B5, B8, CA - 1C (Only DLCA), 3C, 40C, 41CMemory & Storage FeaturesInternal Storage64 GBRAM4 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid SlotCamera FeaturesPrimary Camera AvailableYesPrimary Camera48MP + 5MPPrimary Camera Features48MP - f1.79, 1.6micrometer (4-in-1), 5MP - f2.2, 1.12mirometer, Primary 6P Lens, Secondary 3P Lens, PDAF, AI Dual CameraSecondary Camera AvailableYesSecondary Camera13MPSecondary Camera FeaturesAperture - F2.0, Pixel Size - 1.12micrometer, AI Front CameraFlashSingle Tone Dual LED FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary CameraConnectivity FeaturesNetwork Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYesOther DetailsSIM SizeNano SIM + Nano SIMUser InterfaceMIUI 10Graphics PPI409 PPISensorsRear Fingerprint Scanner, Ambient Light Sensor, Proximity Sensor, E-compass, Accelerometer, Gyroscope, Sony IMX586 SensorOther FeaturesProcessor - 2 x Gold 2.0 GHz + 6 x Silver 1.7 GHz, eMMC v5.1, Body - 2.5D Glass Back, USB Type-C, IR Blaster, Charger - 5V/2A, Super Low Light Mode, Quick Charge 4.0, Dual VoLTE, Two Days Battery, Aura Design, Gradient Reflective Glass Back, EIS for Video Recording, Studio LightingGPS TypeA-GPS, GLONASS, BeiDouBattery & Power FeaturesBattery Capacity4000 mAhDimensionsWidth75.21 mmHeight159.21 mmDepth8.1 mmWeight186 gWarrantyWarranty SummaryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","
	Whether it’s work or entertainment, the Redmi Note 7 Pro challenges all odds and provides a truly immersive and enriched smartphone experience. Its 2.0 GHz Qualcomm Snapdragon 675 processor makes multitasking easy and it also comes with a (48 MP + 5 MP) dual-rear camera and a 13 MP front camera which let you click truly beautiful pictures. What’s more, the Face Unlock features makes unlocking this phone a piece of cake.
",/redmi-note-7-pro-neptune-blue-64-gb/p/itmfegkx8nbcze6t?pid=MOBFDXZ376XRTZXH&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFDXZ376XRTZXHWRK63O&fm=organic&iid=6f7bd36a-0091-4fe5-bca0-29727ae7a998.MOBFDXZ376XRTZXH.SEARCH&qH=a5594894156db043,background-image:url(https://rukminim1.flixcart.com/image/128/128/jt641ow0/mobile/d/w/k/mi-redmi-note-7-pro-na-original-imafe4bbyfppbnuu.jpeg?q=70)
"Redmi Note 7 Pro (Nebula Red, 64 GB)  (4 GB RAM)","₹15,999",4.6,"₹13,999","GeneralIn The BoxHandset, SIM Ejector Tool, Soft Case, Manual, Adapter, CableModel NumberMZB7463INModel NameRedmi Note 7 ProColorNebula RedBrowse TypeSmartphonesSIM TypeDual SimHybrid Sim SlotYesTouchscreenYesOTG CompatibleYesQuick ChargingYesSound EnhancementsSpeaker - Single (Bottom Opening), Microphones - 2 (For Noise Cancellation), Smart PASAR ValueIndia SAR 1g limit: 1.6W/Kg, Head SAR: 0.962W/Kg (0mm Separation), Body SAR Value: 0.838W/Kg (15mm Separation)Display FeaturesDisplay Size16.0 cm (6.3 inch)Resolution2340 x 1080 pixelsResolution TypeFHD+GPUAdreno 612Display TypeIPS (In-cell), RDOther Display FeaturesContrast Ratio - 1500:1, NTSC Ratio - 81.41%, 2.5D Glass (In-front), Corning Gorilla Glass 5 (Front and Back), Dot Notch DisplayOs & Processor FeaturesOperating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 675Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed1.7 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B40, B41, LTE FDD - B1, B3, B5, B8, CA - 1C (Only DLCA), 3C, 40C, 41CMemory & Storage FeaturesInternal Storage64 GBRAM4 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid SlotCamera FeaturesPrimary Camera AvailableYesPrimary Camera48MP + 5MPPrimary Camera Features48MP - f1.79, 1.6micrometer (4-in-1), 5MP - f2.2, 1.12mirometer, Primary 6P Lens, Secondary 3P Lens, PDAF, AI Dual CameraSecondary Camera AvailableYesSecondary Camera13MPSecondary Camera FeaturesAperture - F2.0, Pixel Size - 1.12micrometer, AI Front CameraFlashSingle Tone Dual LED FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary CameraConnectivity FeaturesNetwork Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYesOther DetailsSIM SizeNano SIM + Nano SIMUser InterfaceMIUI 10Graphics PPI409 PPISensorsRear Fingerprint Scanner, Ambient Light Sensor, Proximity Sensor, E-compass, Accelerometer, Gyroscope, Sony IMX586 SensorOther FeaturesProcessor - 2 x Gold 2.0 GHz + 6 x Silver 1.7 GHz, eMMC v5.1, Body - 2.5D Glass Back, USB Type-C, IR Blaster, Charger - 5V/2A, Super Low Light Mode, Quick Charge 4.0, Dual VoLTE, Two Days Battery, Aura Design, Gradient Reflective Glass Back, EIS for Video Recording, Studio LightingGPS TypeA-GPS, GLONASS, BeiDouBattery & Power FeaturesBattery Capacity4000 mAhDimensionsWidth75.21 mmHeight159.21 mmDepth8.1 mmWeight186 gWarrantyWarranty SummaryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","
	Whether it’s work or entertainment, the Redmi Note 7 Pro challenges all odds and provides a truly immersive and enriched smartphone experience. Its 2.0 GHz Qualcomm Snapdragon 675 processor makes multitasking easy and it also comes with a (48 MP + 5 MP) dual-rear camera and a 13 MP front camera which let you click truly beautiful pictures. What’s more, the Face Unlock features makes unlocking this phone a piece of cake.
",/redmi-note-7-pro-nebula-red-64-gb/p/itmferghuf9ky6ru?pid=MOBFDXZ3UJJ7ETTE&srno=s_1_3&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFDXZ3UJJ7ETTE9Q75RN&fm=organic&iid=6ec9f0b9-71d4-4fda-ae13-a7535f8b26c4.MOBFDXZ3UJJ7ETTE.SEARCH&qH=a5594894156db043,background-image:url(https://rukminim1.flixcart.com/image/128/128/jskofww0/mobile/3/u/t/mi-redmi-note-7-pro-na-original-imafe4bddnr7n5vb.jpeg?q=70)
"Redmi Note 7 Pro (Space Black, 128 GB)  (6 GB RAM)","₹17,999",4.6,"₹16,999","GeneralIn The BoxHandset, SIM Ejector Tool, Soft Case, Manual, Adapter, CableModel NumberMZB7699INModel NameRedmi Note 7 ProColorSpace BlackBrowse TypeSmartphonesSIM TypeDual SimHybrid Sim SlotYesTouchscreenYesOTG CompatibleYesQuick ChargingYesSound EnhancementsSpeaker - Single (Bottom Opening), Microphones - 2 (For Noise Cancellation), Smart PASAR ValueIndia SAR 1g limit: 1.6W/Kg, Head SAR: 0.962W/Kg (0mm Separation), Body SAR Value: 0.838W/Kg (15mm Separation)Display FeaturesDisplay Size16.0 cm (6.3 inch)Resolution2340 x 1080 pixelsResolution TypeFHD+GPUAdreno 612Display TypeIPS (In-cell), RDOther Display FeaturesContrast Ratio - 1500:1, NTSC Ratio - 81.41%, 2.5D Glass (In-front), Corning Gorilla Glass 5 (Front and Back), Dot Notch DisplayOs & Processor FeaturesOperating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 675Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed1.7 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B40, B41, LTE FDD - B1, B3, B5, B8, CA - 1C (Only DLCA), 3C, 40C, 41CMemory & Storage FeaturesInternal Storage128 GBRAM6 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid SlotCamera FeaturesPrimary Camera AvailableYesPrimary Camera48MP + 5MPPrimary Camera Features48MP - f1.79, 1.6micrometer (4-in-1), 5MP - f2.2, 1.12mirometer, Primary 6P Lens, Secondary 3P Lens, PDAF, AI Dual CameraSecondary Camera AvailableYesSecondary Camera13MPSecondary Camera FeaturesAperture - F2.0, Pixel Size - 1.12micrometer, AI Front CameraFlashSingle Tone Dual LED FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary CameraConnectivity FeaturesNetwork Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYesOther DetailsSIM SizeNano SIM + Nano SIMUser InterfaceMIUI 10Graphics PPI409 PPISensorsRear Fingerprint Scanner, Ambient Light Sensor, Proximity Sensor, E-compass, Accelerometer, Gyroscope, Sony IMX586 SensorOther FeaturesProcessor - 2 x Gold 2.0 GHz + 6 x Silver 1.7 GHz, eMMC v5.1, Body - 2.5D Glass Back, USB Type-C, IR Blaster, Charger - 5V/2A, Super Low Light Mode, Quick Charge 4.0, Dual VoLTE, Two Days Battery, Aura Design, Gradient Reflective Glass Back, EIS for Video Recording, Studio LightingGPS TypeA-GPS, GLONASS, BeiDouBattery & Power FeaturesBattery Capacity4000 mAhDimensionsWidth75.21 mmHeight159.21 mmDepth8.1 mmWeight186 gWarrantyWarranty SummaryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","
	Whether it’s work or entertainment, the Redmi Note 7 Pro challenges all odds and provides a truly immersive and enriched smartphone experience. Its 2.0 GHz Qualcomm Snapdragon 675 processor makes multitasking easy and it also comes with a (48 MP + 5 MP) dual-rear camera and a 13 MP front camera which let you click truly beautiful pictures. What’s more, the Face Unlock features makes unlocking this phone a piece of cake.
",/redmi-note-7-pro-space-black-128-gb/p/itmfdxz6j7sdhf4c?pid=MOBFDXZ3TFDKZYHU&srno=s_1_4&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFDXZ3TFDKZYHUSFM9ZE&fm=organic&iid=9cf017fc-e7c0-4efe-af0e-a20b14e67bd7.MOBFDXZ3TFDKZYHU.SEARCH&qH=a5594894156db043,background-image:url(https://rukminim1.flixcart.com/image/128/128/jskofww0/mobile/y/h/u/mi-redmi-note-7-pro-na-original-imafe4b62yeycjfq.jpeg?q=70)
"Redmi Note 7 Pro (Neptune Blue, 128 GB)  (6 GB RAM)","₹17,999",4.6,"₹16,999","GeneralIn The BoxHandset, SIM Ejector Tool, Soft Case, Manual, Adapter, CableModel NumberMZB7700INModel NameRedmi Note 7 ProColorNeptune BlueBrowse TypeSmartphonesSIM TypeDual SimHybrid Sim SlotYesTouchscreenYesOTG CompatibleYesQuick ChargingYesSound EnhancementsSpeaker - Single (Bottom Opening), Microphones - 2 (For Noise Cancellation), Smart PASAR ValueIndia SAR 1g limit: 1.6W/Kg, Head SAR: 0.962W/Kg (0mm Separation), Body SAR Value: 0.838W/Kg (15mm Separation)Display FeaturesDisplay Size16.0 cm (6.3 inch)Resolution2340 x 1080 pixelsResolution TypeFHD+GPUAdreno 612Display TypeIPS (In-cell), RDOther Display FeaturesContrast Ratio - 1500:1, NTSC Ratio - 81.41%, 2.5D Glass (In-front), Corning Gorilla Glass 5 (Front and Back), Dot Notch DisplayOs & Processor FeaturesOperating SystemAndroid Pie 9.0Processor TypeQualcomm Snapdragon 675Processor CoreOcta CorePrimary Clock Speed2 GHzSecondary Clock Speed1.7 GHzOperating FrequencyGSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B40, B41, LTE FDD - B1, B3, B5, B8, CA - 1C (Only DLCA), 3C, 40C, 41CMemory & Storage FeaturesInternal Storage128 GBRAM6 GBExpandable Storage256 GBSupported Memory Card TypemicroSDMemory Card Slot TypeHybrid SlotCamera FeaturesPrimary Camera AvailableYesPrimary Camera48MP + 5MPPrimary Camera Features48MP - f1.79, 1.6micrometer (4-in-1), 5MP - f2.2, 1.12mirometer, Primary 6P Lens, Secondary 3P Lens, PDAF, AI Dual CameraSecondary Camera AvailableYesSecondary Camera13MPSecondary Camera FeaturesAperture - F2.0, Pixel Size - 1.12micrometer, AI Front CameraFlashSingle Tone Dual LED FlashHD RecordingYesFull HD RecordingYesVideo RecordingYesDual Camera LensPrimary CameraConnectivity FeaturesNetwork Type3G, 4G VOLTE, 2GSupported NetworksGSM, WCDMA, 4G VoLTE, 4G LTEInternet Connectivity4G, 3G, Wi-FiBluetooth SupportYesBluetooth Versionv5.0Wi-FiYesWi-Fi Version802.11 a/b/g/n/acUSB ConnectivityYesAudio Jack3.5mmMap SupportGoogle MapsGPS SupportYesOther DetailsSIM SizeNano SIM + Nano SIMUser InterfaceMIUI 10Graphics PPI409 PPISensorsRear Fingerprint Scanner, Ambient Light Sensor, Proximity Sensor, E-compass, Accelerometer, Gyroscope, Sony IMX586 SensorOther FeaturesProcessor - 2 x Gold 2.0 GHz + 6 x Silver 1.7 GHz, eMMC v5.1, Body - 2.5D Glass Back, USB Type-C, IR Blaster, Charger - 5V/2A, Super Low Light Mode, Quick Charge 4.0, Dual VoLTE, Two Days Battery, Aura Design, Gradient Reflective Glass Back, EIS for Video Recording, Studio LightingGPS TypeA-GPS, GLONASS, BeiDouBattery & Power FeaturesBattery Capacity4000 mAhDimensionsWidth75.21 mmHeight159.21 mmDepth8.1 mmWeight186 gWarrantyWarranty SummaryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","
	Whether it’s work or entertainment, the Redmi Note 7 Pro challenges all odds and provides a truly immersive and enriched smartphone experience. Its 2.0 GHz Qualcomm Snapdragon 675 processor makes multitasking easy and it also comes with a (48 MP + 5 MP) dual-rear camera and a 13 MP front camera which let you click truly beautiful pictures. What’s more, the Face Unlock features makes unlocking this phone a piece of cake.
",/redmi-note-7-pro-neptune-blue-128-gb/p/itmffdudreuhph5y?pid=MOBFDXZ3Z8WBPDWK&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFDXZ3Z8WBPDWKZPE9BP&fm=organic&iid=5e96059a-db11-4320-b5cf-8be9358266fc.MOBFDXZ3Z8WBPDWK.SEARCH&qH=a5594894156db043,background-image:url(https://rukminim1.flixcart.com/image/128/128/jt641ow0/mobile/d/w/k/mi-redmi-note-7-pro-na-original-imafe4bbyfppbnuu.jpeg?q=70)
